DATE,평균가격,총거래물량,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),평균 지면온도(°C),일강수량(mm),농협가락(공),대아청과,서울청과,한국청과,생산자물가지수,소비자물가지수
20200805,9274.0,22080.0,23.6,19.0,32.8,1.1,76.6,7.4,32.5,0.0,0,1,0,0,171.36,126.89
20200805,9970.0,12880.0,20.3,15.8,26.1,1.6,84.3,8.7,28.2,0.0,0,0,0,1,171.36,126.89
20200805,13000.0,7800.0,21.0,15.7,28.3,1.0,75.9,10.0,30.4,0.0,0,0,1,0,171.36,126.89
20200805,12000.0,6600.0,20.3,15.8,26.1,1.6,84.3,8.7,28.2,0.0,0,0,1,0,171.36,126.89
20200804,9455.0,77960.0,18.6,12.6,25.5,1.6,87.1,7.4,26.3,0.0,0,1,0,0,171.36,126.89
20200804,10923.0,66700.0,19.5,14.2,27.2,1.1,79.5,5.3,24.6,0.0,0,1,0,0,171.36,126.89
20200804,8944.0,39040.0,21.9,16.9,26.8,1.3,77.0,10.1,33.3,0.0,0,1,0,0,171.36,126.89
20200804,4854.0,14640.0,21.2,15.1,31.6,1.3,79.3,8.3,31.5,3.5,0,1,0,0,171.36,126.89
20200804,13300.0,7750.0,19.5,14.2,27.2,1.1,79.5,5.3,24.6,0.0,0,0,1,0,171.36,126.89
20200804,12500.0,7680.0,18.6,12.6,25.5,1.6,87.1,7.4,26.3,0.0,0,0,0,1,171.36,126.89
20200804,13500.0,7650.0,18.6,12.6,25.5,1.6,87.1,7.4,26.3,0.0,0,0,1,0,171.36,126.89
20200804,5544.0,7200.0,19.5,14.2,27.2,1.1,79.5,5.3,24.6,0.0,0,1,0,0,171.36,126.89
20200803,11081.0,210060.0,15.2,14.0,17.1,1.5,94.8,1.7,18.9,0.0,0,1,0,0,171.36,126.89
20200803,9130.0,70080.0,19.1,18.5,20.4,2.3,90.5,0.0,21.4,0.3,0,1,0,0,171.36,126.89
20200803,7789.0,39440.0,16.2,14.7,19.5,2.0,91.6,0.6,20.0,0.0,0,1,0,0,171.36,126.89
20200803,9647.0,16020.0,16.2,14.7,19.5,2.0,91.6,0.6,20.0,0.0,0,1,0,0,171.36,126.89
20200803,10995.0,15160.0,19.9,15.7,25.1,1.6,75.0,4.8,24.9,0.0,0,1,0,0,171.36,126.89
20200803,12000.0,8000.0,15.2,14.0,17.1,1.5,94.8,1.7,18.9,0.0,0,0,0,1,171.36,126.89
20200803,14000.0,7800.0,15.2,14.0,17.1,1.5,94.8,1.7,18.9,0.0,0,0,1,0,171.36,126.89
20200803,10300.0,7800.0,16.2,14.7,19.5,2.0,91.6,0.6,20.0,0.0,0,0,1,0,171.36,126.89
